,Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
1457,39200000.0,Secondary, Маяковская,5.0,Moscow,0.0,78.2,50.0,15.0,10.0,12,Without renovation
1458,45800000.0,Secondary,Раменки,11.0,Moscow,3.0,107.0,54.8,22.2,4.0,15,Without renovation
1459,8299000.0,New building,Депо,19.0,Moscow,1.0,43.0,16.4,13.5,9.0,11,Cosmetic
1460,10500000.0,Secondary,Новогиреево,13.0,Moscow,1.0,37.5,20.0,10.0,12.0,12,Cosmetic
1461,8620869.0,New building,Битца,13.0,Moscow region,2.0,59.91,32.4,11.6,10.0,9,Cosmetic
1462,5631600.0,New building,Зябликово,9.0,Moscow region,1.0,39.0,21.9,9.9,2.0,14,Cosmetic
1463,45000000.0,Secondary,Беговая,4.0,Moscow,3.0,87.0,42.0,12.0,11.0,32,Designer
1464,7698340.0,New building,Котельники,8.0,Moscow region,1.0,37.7,10.2,18.1,4.0,17,Cosmetic
1465,10530625.0,New building,Зябликово,9.0,Moscow region,3.0,72.5,42.1,11.1,14.0,14,Cosmetic
1466,17500000.0,Secondary, Рижская,24.0,Moscow,0.0,75.0,45.0,12.0,3.0,4,Designer
1467,7490000.0,Secondary,Медведково,14.0,Moscow,0.0,25.1,13.1,5.8,41.0,45,European-style renovation
1468,5866230.0,New building,Котельники,8.0,Moscow region,1.0,44.29,17.6,12.6,2.0,17,Cosmetic
1469,7500000.0,Secondary, Опалиха,6.0,Moscow region,1.0,34.0,14.0,10.0,20.0,27,Cosmetic
1470,12028800.0,New building,Депо,19.0,Moscow,2.0,67.2,36.1,12.2,4.0,11,Cosmetic
1471,160000000.0,Secondary, Парк Культуры,5.0,Moscow,3.0,114.0,8.4,16.1,2.0,6,European-style renovation
1472,5622100.0,New building,Красногвардейская,5.0,Moscow region,1.0,41.8,23.3,10.1,17.0,20,Cosmetic
1473,140000000.0,Secondary, Смоленская,4.0,Moscow,5.0,201.0,156.0,25.0,3.0,5,European-style renovation
1474,18000000.0,Secondary,Менделеевская,7.0,Moscow,2.0,45.1,31.0,7.0,1.0,5,Cosmetic
1475,5256492.0,New building,Красногвардейская,12.0,Moscow region,1.0,34.44,11.4,14.4,14.0,20,Cosmetic
1476,8000000.0,New building,Царицыно,3.0,Moscow,1.0,40.21,18.3,10.0,13.0,13,Cosmetic
1477,15338700.0,New building,Депо,19.0,Moscow,3.0,89.7,47.5,14.1,4.0,11,Cosmetic
1478,8241490.0,New building,Котельники,10.0,Moscow region,3.0,75.61,40.4,12.9,9.0,17,Cosmetic
1479,9415140.0,New building,Зябликово,9.0,Moscow region,1.0,42.0,17.5,13.1,6.0,14,Cosmetic
1480,13527000.0,New building,Депо,19.0,Moscow,3.0,81.0,43.1,13.3,10.0,11,Cosmetic
1481,32443000.0,Secondary,ЗИЛ,16.0,Moscow,3.0,81.3,43.2,13.4,8.0,7,European-style renovation
1482,91000000.0,Secondary,Краснопресненская,6.0,Moscow,3.0,171.0,110.0,30.0,11.0,12,Designer
1483,10757120.0,New building,Братиславская,13.0,Moscow,2.0,61.12,33.0,11.7,6.0,16,Cosmetic
1484,6646991.0,New building,Красногвардейская,12.0,Moscow region,2.0,49.91,27.6,11.2,8.0,20,Cosmetic
1485,7831200.0,New building,Братиславская,13.0,Moscow,1.0,40.16,22.4,10.0,7.0,16,Cosmetic
1486,44340000.0,Secondary,ЗИЛ,12.0,Moscow,3.0,97.8,51.6,14.7,15.0,22,Without renovation
1487,583719000.0,Secondary,Киевская,13.0,Moscow,6.0,415.0,245.0,24.0,5.0,7,Designer
1488,295000000.0,Secondary,Ломоносовский проспект,24.0,Moscow,0.0,237.0,77.6,18.4,4.0,12,Without renovation
1489,45725947.0,Secondary,Панфиловская,9.0,Moscow,2.0,103.6,54.5,15.2,10.0,11,Without renovation
1490,26010627.0,New building,Каширская,4.0,Moscow,3.0,100.75,53.1,15.0,12.0,10,European-style renovation
1491,5949030.0,New building,Красногвардейская,13.0,Moscow region,1.0,47.5,26.1,10.6,15.0,20,Cosmetic
1492,4900000.0,Secondary,Шипиловская,19.0,Moscow,0.0,15.5,10.0,7.9,1.0,9,European-style renovation
1493,18902704.0,Secondary, Озёрная,19.0,Moscow,2.0,44.1,18.3,10.3,12.0,23,European-style renovation
1494,85900000.0,Secondary,Серпуховская,9.0,Moscow,4.0,131.1,56.0,17.5,2.0,17,European-style renovation
1495,9741680.0,New building,Кантемировская,4.0,Moscow,1.0,44.2,16.0,19.5,9.0,14,Cosmetic
1496,1939125.0,New building,Алма-Атинская,13.0,Moscow region,0.0,16.97,10.7,8.0,14.0,16,Cosmetic
1497,12682670.0,New building,Депо,19.0,Moscow,2.0,70.07,37.6,12.4,13.0,11,Cosmetic
1498,10950720.0,New building,Братиславская,13.0,Moscow,2.0,62.22,32.1,10.7,2.0,16,Cosmetic
1499,7557571.0,New building,Красногвардейская,5.0,Moscow region,2.0,57.4,31.2,11.4,3.0,20,Cosmetic
1500,15950000.0,Secondary,Отрадное,10.0,Moscow,3.0,60.0,43.0,6.0,2.0,9,European-style renovation
1501,11647680.0,New building,Братиславская,13.0,Moscow,2.0,66.18,35.6,12.1,5.0,16,Cosmetic
1502,4450674.0,New building,Красногвардейская,11.0,Moscow region,0.0,26.69,12.3,5.0,17.0,20,Cosmetic
1503,17000000.0,Secondary, Фили,15.0,Moscow,0.0,29.4,14.0,9.1,12.0,25,Designer
1504,54950000.0,Secondary, Фили,6.0,Moscow,0.0,105.0,55.2,15.3,16.0,22,Without renovation
1505,7750880.0,New building,Братиславская,13.0,Moscow,1.0,40.16,16.4,10.0,8.0,16,Cosmetic
1506,8508840.0,New building,Котельники,7.0,Moscow region,2.0,51.6,27.4,10.6,13.0,17,Cosmetic
1507,11495000.0,Secondary,Аминьевская,10.0,Moscow,0.0,28.8,16.7,7.0,33.0,37,Without renovation
1508,7462500.0,New building,Депо,19.0,Moscow,1.0,37.5,14.1,11.3,16.0,11,Cosmetic
1509,26144944.0,Secondary,Панфиловская,5.0,Moscow,2.0,74.8,43.1,5.3,3.0,11,European-style renovation
1510,12632398.0,Secondary, Опалиха,7.0,Moscow region,2.0,53.4,29.1,11.1,1.0,6,Cosmetic
1511,75184923.0,Secondary, Октябрьское поле,1.0,Moscow,5.0,113.72,59.6,16.0,16.0,18,Designer
1512,6500000.0,New building,Котельники,8.0,Moscow region,2.0,56.0,26.8,11.2,5.0,17,Cosmetic
1513,79900000.0,Secondary, Петровский Парк,16.0,Moscow,4.0,137.6,85.0,9.4,8.0,41,Without renovation
1514,7041400.0,Secondary,Солнцево,11.0,Moscow,0.0,21.8,18.5,8.4,1.0,14,European-style renovation
1515,3900000.0,Secondary,Планерная,10.0,Moscow,0.0,10.5,7.4,7.5,1.0,9,Cosmetic
1516,5602490.0,Secondary,Красный Балтиец,14.0,Moscow,0.0,22.2,19.3,8.5,1.0,7,Cosmetic
1517,11500000.0,Secondary,Депо,9.0,Moscow,2.0,43.9,34.0,6.0,2.0,9,Without renovation
1518,7000000.0,New building,Красногвардейская,9.0,Moscow region,1.0,38.0,15.7,10.0,10.0,20,Cosmetic
